2026-09-17 00:16:54 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:32:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:32:44 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:32:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:32:44 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:32:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:32:44 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:36:22 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:22 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:36:22 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:23 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:36:23 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:23 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:36:23 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:23 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:36:23 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:23 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:36:24 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:24 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:36:24 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:24 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:36:24 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:24 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:36:24 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:24 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:36:24 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:36:25 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:38:58 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:38:58 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:38:58 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:38:58 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:38:58 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:38:58 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:38:58 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:38:59 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:38:59 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:38:59 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:38:59 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:39:00 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:39:00 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:39:00 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:39:00 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:39:00 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:39:00 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:39:00 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:39:00 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:39:01 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:42:34 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:35 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:42:35 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:35 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:42:35 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:35 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:42:35 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:35 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:42:35 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:35 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:42:35 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:36 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:42:36 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:36 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:42:36 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:36 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:42:36 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:36 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:42:36 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:42:36 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:53:11 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:11 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:11 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:11 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:11 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:12 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:12 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:12 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:12 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:12 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:12 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:12 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:12 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:12 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:12 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:13 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:13 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:13 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:13 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:13 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:44 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:44 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:53:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:44 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:44 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:45 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:45 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:45 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 00:53:45 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:45 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:53:45 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:45 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:53:45 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:45 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:53:45 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:45 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 00:53:45 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 00:53:46 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:02:25 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:25 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:02:25 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:25 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:02:25 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:25 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:02:26 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:26 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:02:26 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:26 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:02:26 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:26 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:02:26 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:26 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:02:26 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:27 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:02:27 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:27 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:02:27 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:02:27 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:06:46 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:46 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:06:46 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:47 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:06:47 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:47 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:06:47 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:47 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:06:47 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:47 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:06:48 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:48 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:06:48 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:48 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:06:48 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:48 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:06:48 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:49 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:06:49 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:06:49 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:10:01 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:01 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:10:02 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:02 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:10:02 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:02 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:10:02 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:02 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:10:02 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:02 | INFO     | genai_evidence | Assembled Evidence Bundle (7 items) for Tx=2987015.
2026-09-17 01:10:02 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:03 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:10:03 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:03 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:10:03 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:03 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:10:03 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:03 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
2026-09-17 01:10:03 | INFO     | genai_evidence | Collecting Evidence Bundle for TransactionID=2987015...
2026-09-17 01:10:03 | INFO     | genai_evidence | Assembled Evidence Bundle (10 items) for Tx=2987015.
